age,income_lakh,investment_lakh,risk_score,experience,market_exposure,diversification,previous_return,annual_return,return_binary,return_category
36,10.0,8.1,3,24,33.2,10,11.4,15.1,1,1
36,6.4,1.8,10,12,67.7,2,1.8,10.7,0,1
58,10.0,15.0,10,14,51.9,6,-1.4,17.6,1,1
51,3.5,7.0,6,0,12.6,10,11.8,14.7,0,1
51,14.0,5.1,1,14,53.7,5,7.5,8.4,0,0
35,11.6,9.8,10,28,66.1,1,24.8,27.6,1,2
30,13.9,6.6,1,16,13.5,6,24.9,19.2,1,1
58,5.6,4.5,6,4,46.7,7,8.8,15.5,1,1
33,6.8,11.1,1,23,31.0,3,21.2,13.5,0,1
45,8.0,14.8,9,12,76.0,1,14.5,23.8,1,2
41,21.4,8.2,7,14,50.1,9,16.4,26.5,1,2
30,8.2,14.0,8,2,95.8,5,23.7,26.7,1,2
43,3.5,13.9,8,22,98.4,4,-1.4,17.2,1,1
42,14.4,7.5,5,12,79.8,3,13.8,20.8,1,2
47,22.0,6.0,4,0,39.2,1,10.0,16.3,1,1
27,24.5,0.7,9,6,55.8,5,21.1,22.0,1,2
31,14.4,5.5,10,7,90.7,9,6.3,26.1,1,2
33,18.8,2.7,1,28,93.6,3,18.4,15.1,1,1
34,4.7,14.3,4,26,70.9,3,20.8,18.8,1,1
57,9.2,5.2,3,29,87.6,4,7.2,14.9,0,1
21,5.1,5.3,1,5,51.1,10,3.7,7.4,0,0
38,16.8,11.1,9,10,78.8,6,20.9,30.0,1,2
28,7.9,0.5,3,21,58.3,1,16.2,9.4,0,0
54,8.8,3.5,5,22,10.0,2,11.7,13.6,0,1
26,21.5,3.8,9,14,98.4,2,19.3,28.1,1,2
32,4.5,6.7,8,3,86.8,2,13.9,17.0,1,1
46,9.1,7.9,1,29,46.3,7,-4.9,7.1,0,0
23,8.8,3.3,2,7,43.5,3,16.5,6.9,0,0
34,22.9,5.4,10,21,15.3,7,14.4,25.6,1,2
33,3.9,11.2,3,8,70.1,9,12.5,15.2,1,1
39,5.2,2.8,10,27,59.2,6,-0.2,14.0,0,1
60,6.3,5.5,10,18,59.9,2,1.4,13.4,0,1
30,24.3,7.3,3,8,67.0,1,16.6,19.0,1,1
36,7.7,8.9,2,10,88.3,7,17.6,19.4,1,1
34,15.3,12.8,5,3,36.5,5,-5.0,14.8,0,1
53,11.2,5.3,6,28,98.2,6,-3.3,19.1,1,1
37,15.1,12.4,9,13,35.9,2,5.1,17.2,1,1
52,7.7,11.5,6,7,59.1,6,17.8,20.8,1,2
59,19.8,8.3,10,10,41.8,8,-3.4,13.4,0,1
58,15.2,1.8,3,2,22.5,5,2.2,5.5,0,0
60,21.0,14.6,3,14,68.1,8,5.4,26.5,1,2
21,4.3,5.6,4,10,47.2,10,20.2,20.3,1,2
21,5.3,14.3,1,3,32.9,1,23.8,17.2,1,1
32,14.0,6.2,5,4,29.8,8,22.8,23.8,1,2
22,8.7,10.4,7,28,89.1,6,-4.2,16.4,1,1
52,9.5,1.4,5,17,99.9,10,13.3,21.4,1,2
54,8.0,2.4,6,19,96.9,2,11.6,14.5,0,1
54,20.0,5.3,8,29,53.6,4,12.2,27.5,1,2
46,9.8,10.8,7,5,84.7,3,5.3,13.8,0,1
36,10.9,7.1,9,23,12.7,9,9.8,18.7,1,1
60,7.7,9.9,7,29,74.9,10,18.8,23.4,1,2
59,6.5,8.9,2,29,42.4,1,20.9,16.1,1,1
32,4.0,2.6,2,10,64.1,10,-4.6,5.3,0,0
54,6.4,14.6,8,11,22.4,8,17.8,24.4,1,2
50,15.7,1.4,10,30,44.7,3,12.2,20.0,1,1
52,15.4,4.7,3,10,33.1,2,6.1,9.0,0,0
29,24.2,13.4,7,9,90.0,1,-3.5,17.1,1,1
42,13.3,2.0,3,9,59.6,9,8.0,11.0,0,1
31,24.2,11.2,6,15,82.6,3,17.9,27.2,1,2
37,17.5,12.1,10,2,77.1,3,0.6,20.4,1,2
35,10.7,1.9,7,30,63.3,2,7.1,15.8,1,1
28,22.8,2.9,1,12,16.4,9,13.4,15.6,1,1
23,22.2,3.8,8,12,57.4,8,6.1,19.7,1,1
27,20.2,10.9,9,19,38.6,6,-4.3,23.7,1,2
40,16.8,14.7,6,29,72.6,4,14.8,26.7,1,2
57,13.7,2.6,6,13,93.7,5,23.7,22.6,1,2
46,3.1,2.1,1,3,71.8,2,20.0,8.2,0,0
24,23.2,12.0,3,13,72.1,3,-4.8,12.6,0,1
47,4.7,6.2,2,9,25.9,4,16.3,12.0,0,1
45,18.6,13.7,7,19,57.9,7,7.5,25.7,1,2
50,10.2,9.7,7,22,39.6,2,5.4,15.9,1,1
26,5.6,9.3,1,0,45.9,8,-0.0,9.8,0,0
41,11.5,11.2,8,0,52.7,4,16.6,22.3,1,2
37,3.1,14.7,2,11,55.5,1,19.3,13.7,0,1
42,15.9,4.6,10,11,58.9,8,6.1,23.8,1,2
34,4.5,14.7,7,3,66.8,4,3.3,12.9,0,1
55,7.4,1.8,5,23,75.7,1,7.8,10.8,0,1
37,10.4,11.7,5,29,44.0,8,6.6,20.7,1,2
48,21.0,12.0,10,13,20.8,2,-4.1,19.5,1,1
51,14.4,1.8,9,25,28.1,10,23.4,23.4,1,2
29,20.2,10.2,3,27,92.6,4,8.0,21.0,1,2
37,8.6,5.6,3,5,92.6,5,13.3,13.8,0,1
42,8.9,9.3,1,3,90.5,7,10.8,12.9,0,1
57,18.0,2.0,6,30,17.5,5,7.3,15.4,1,1
33,23.8,9.6,3,17,38.8,1,10.0,16.3,1,1
48,19.5,2.9,2,4,16.9,5,7.9,10.6,0,1
28,24.0,15.0,8,25,55.2,1,6.4,28.3,1,2
22,4.2,1.6,1,13,53.6,8,18.9,11.0,0,1
32,9.5,8.0,8,6,23.8,6,23.8,22.1,1,2
50,24.0,3.8,5,6,11.0,3,18.2,18.9,1,1
39,11.5,2.2,5,9,25.7,3,24.9,15.0,1,1
24,24.6,2.9,4,30,93.5,9,0.6,19.7,1,1
50,3.1,1.0,10,7,63.1,4,7.0,11.4,0,1
42,12.8,14.0,1,17,16.0,2,21.6,20.4,1,2
54,17.7,0.8,9,15,52.7,4,22.5,25.3,1,2
60,5.7,3.2,7,10,91.2,8,8.2,14.5,0,1
43,15.3,2.1,7,24,37.3,7,18.2,21.1,1,2
26,10.6,12.6,2,14,55.1,7,16.7,17.9,1,1
37,5.5,1.0,10,25,22.2,5,18.5,17.7,1,1
30,11.2,1.9,7,11,84.8,9,5.2,14.3,0,1
45,14.4,9.5,9,1,98.5,9,4.0,22.4,1,2
51,15.0,8.3,5,2,96.4,9,0.5,18.0,1,1
47,17.5,3.0,10,30,78.1,10,19.0,28.0,1,2
22,19.2,4.0,7,4,57.1,6,6.1,16.5,1,1
33,16.3,13.2,8,25,54.7,4,1.4,21.4,1,2
21,21.8,11.0,9,4,92.5,9,10.7,30.7,1,2
49,14.5,14.6,5,15,25.1,5,13.8,22.6,1,2
53,20.6,5.5,4,5,76.6,9,-0.7,17.2,1,1
50,5.5,14.8,9,14,43.7,7,11.0,24.2,1,2
36,16.7,5.9,10,22,34.2,9,1.4,18.4,1,1
60,17.7,0.8,8,17,68.7,7,-0.4,15.7,1,1
52,11.1,14.7,4,22,76.7,7,4.8,18.3,1,1
54,24.2,11.8,10,22,34.3,8,19.4,37.5,1,2
34,16.5,0.9,6,23,79.0,6,4.1,17.5,1,1
24,6.0,5.4,2,6,65.5,9,8.5,12.7,0,1
33,12.2,4.2,2,30,85.1,7,0.9,13.6,0,1
55,18.6,5.5,7,4,92.1,1,24.1,25.1,1,2
57,5.9,0.8,2,2,28.6,4,8.9,3.0,0,0
52,3.1,7.5,8,6,28.2,6,24.5,19.6,1,1
43,13.4,13.3,4,10,94.5,3,0.1,16.3,1,1
39,10.9,3.9,3,2,61.9,3,4.1,9.4,0,0
23,3.8,12.7,4,21,96.0,9,21.4,27.1,1,2
41,15.4,6.3,10,20,21.8,6,19.3,27.9,1,2
52,3.6,1.8,4,4,12.1,6,19.4,10.9,0,1
50,23.0,5.8,9,5,42.8,2,20.0,22.7,1,2
27,24.9,9.6,8,0,82.7,8,17.3,32.0,1,2
59,24.8,14.3,3,12,75.2,10,-2.9,18.7,1,1
55,17.6,14.0,2,4,45.6,5,24.0,27.1,1,2
42,17.2,14.7,9,26,72.1,2,19.2,29.6,1,2
37,22.6,4.0,2,12,85.1,4,21.5,22.5,1,2
25,14.1,1.2,10,21,21.4,7,13.3,20.1,1,2
41,3.2,5.1,5,8,27.2,2,-4.4,0.6,0,0
21,7.2,11.4,6,1,84.4,8,3.0,18.0,1,1
56,5.5,9.3,8,18,80.9,4,23.2,20.8,1,2
30,10.7,3.8,6,7,41.7,7,23.8,22.3,1,2
44,11.3,3.3,2,9,46.3,4,3.0,4.4,0,0
40,9.9,12.6,3,6,68.2,8,2.2,16.1,1,1
27,14.4,5.2,1,26,27.6,1,6.8,7.0,0,0
23,12.7,11.8,9,27,23.5,9,-2.4,20.6,1,2
35,22.1,9.6,6,22,39.1,4,11.8,22.4,1,2
37,17.4,2.4,10,2,94.0,8,12.0,19.7,1,1
55,20.4,11.0,10,26,59.2,1,-2.5,18.6,1,1
58,23.9,7.2,8,1,75.2,3,8.8,25.6,1,2
38,9.6,3.0,3,1,10.7,1,3.0,2.1,0,0
57,20.6,1.6,2,14,66.4,9,22.9,20.2,1,2
26,21.0,8.5,4,17,20.8,9,15.0,20.6,1,2
60,9.2,13.7,3,2,46.6,1,19.8,15.1,1,1
23,22.8,8.3,7,6,15.4,8,2.8,18.5,1,1
56,22.9,3.1,8,6,36.0,2,20.8,22.7,1,2
23,15.6,2.6,6,27,74.5,1,11.9,16.2,1,1
40,22.7,1.9,2,14,82.5,9,14.9,19.5,1,1
51,13.7,14.0,4,1,21.6,4,10.8,19.8,1,1
32,22.8,6.4,10,15,20.9,3,1.9,21.3,1,2
58,6.1,2.5,5,4,35.6,7,14.8,10.2,0,1
45,13.0,3.9,6,11,24.5,8,11.0,12.5,0,1
27,21.7,7.1,6,4,28.2,2,-0.2,9.4,0,0
36,12.0,6.7,1,17,52.1,9,-2.3,10.9,0,1
52,22.5,15.0,1,28,33.3,1,19.1,25.1,1,2
24,17.3,3.2,9,14,42.9,5,13.7,20.7,1,2
33,22.9,13.5,8,17,85.5,5,3.0,26.0,1,2
33,20.5,8.5,10,18,70.1,1,23.1,27.3,1,2
47,12.8,6.6,5,12,99.5,9,4.8,17.5,1,1
24,15.3,14.5,8,21,73.7,3,-0.9,22.7,1,2
46,14.5,4.8,3,11,60.1,9,6.2,12.4,0,1
40,12.2,12.3,1,0,99.0,4,19.8,19.4,1,1
37,22.8,13.6,2,1,37.1,9,20.9,27.3,1,2
42,16.0,6.1,9,26,23.7,2,16.7,23.6,1,2
55,11.5,11.2,8,29,62.9,8,-4.9,21.5,1,2
49,20.6,8.3,6,9,73.0,1,5.4,15.2,1,1
47,7.6,4.9,10,28,35.3,4,12.2,19.0,1,1
52,6.6,0.8,5,23,78.7,10,-2.2,13.6,0,1
22,22.1,10.6,10,17,66.6,10,11.7,31.1,1,2
22,23.2,11.5,8,29,78.3,6,12.5,28.9,1,2
24,13.0,12.0,4,26,63.5,1,8.7,16.9,1,1
38,8.7,0.8,6,14,88.7,4,24.2,19.8,1,1
58,18.5,7.8,8,25,87.3,9,23.8,35.2,1,2
45,13.6,14.2,9,30,28.6,6,8.0,26.5,1,2
43,20.6,7.2,6,21,89.3,10,15.6,26.1,1,2
57,19.5,0.5,9,11,15.1,9,5.9,20.6,1,2
47,15.3,1.7,4,28,21.1,3,1.1,7.4,0,0
54,23.7,13.0,7,9,59.6,6,23.4,31.0,1,2
40,9.1,7.4,1,15,44.5,2,24.3,13.9,0,1
53,7.9,6.7,2,23,46.4,10,24.2,18.6,1,1
33,22.9,8.3,7,20,31.7,7,17.1,28.7,1,2
22,13.3,6.9,9,27,60.1,4,4.2,18.3,1,1
49,23.4,3.3,2,5,85.8,3,4.0,11.8,0,1
51,14.1,4.5,9,6,62.7,5,24.6,24.1,1,2
45,13.1,9.0,8,27,77.0,5,15.8,23.2,1,2
60,23.2,12.5,4,2,80.8,9,22.1,29.3,1,2
55,18.7,1.5,3,14,70.9,7,23.8,20.4,1,2
33,19.8,8.6,10,16,54.1,10,16.8,31.5,1,2
43,21.5,13.5,5,29,27.4,8,3.2,22.3,1,2
46,18.3,2.2,7,26,53.0,3,0.8,16.3,1,1
45,10.3,7.9,4,2,11.1,10,21.8,17.7,1,1
44,3.7,2.5,5,24,48.9,9,18.7,16.2,1,1
38,6.9,3.1,3,3,11.3,5,7.4,7.8,0,0
24,21.5,3.6,5,1,39.6,1,10.9,12.7,0,1
29,16.6,1.6,4,3,13.0,3,15.2,9.0,0,0
50,16.8,9.7,4,29,75.6,1,14.6,19.7,1,1
37,6.4,11.9,5,10,41.6,6,13.4,21.9,1,2
25,12.2,3.3,7,9,75.4,9,19.2,23.8,1,2
25,10.8,1.0,7,18,26.2,10,8.5,14.1,0,1
42,19.6,7.6,8,10,74.4,6,10.9,26.5,1,2
42,11.5,7.3,10,9,21.5,1,5.5,13.8,0,1
46,10.0,11.0,4,12,13.1,8,10.3,13.8,0,1
23,17.8,0.5,2,18,35.5,5,16.5,13.8,0,1
31,20.5,1.1,4,18,73.1,1,20.3,19.5,1,1
27,19.6,5.8,4,26,64.8,1,10.7,19.6,1,1
29,16.0,12.5,8,29,96.5,8,-1.6,23.6,1,2
51,17.5,0.7,2,20,65.7,6,19.9,18.6,1,1
50,16.6,14.6,6,27,92.8,1,11.2,26.0,1,2
28,11.2,13.8,4,18,67.5,1,22.6,24.0,1,2
33,18.8,9.7,10,18,44.5,1,1.2,18.3,1,1
38,6.6,5.7,7,9,54.5,5,2.7,12.4,0,1
27,24.6,12.3,7,9,70.3,5,3.4,22.6,1,2
39,6.1,9.1,7,22,39.3,6,8.8,15.1,1,1
53,12.9,1.2,10,0,61.5,8,-3.8,11.3,0,1
50,15.2,12.4,8,4,33.2,4,23.8,23.4,1,2
22,12.9,3.9,9,29,56.8,7,16.5,20.4,1,2
29,13.1,1.2,2,1,20.6,9,0.7,5.2,0,0
60,12.1,4.9,7,16,87.4,10,8.8,21.0,1,2
54,11.3,1.3,10,8,15.2,1,22.1,16.0,1,1
58,10.3,6.7,5,23,59.1,4,-4.9,9.7,0,0
33,11.7,10.0,8,30,19.9,5,9.5,22.8,1,2
22,8.2,11.1,1,1,68.3,10,-2.2,12.6,0,1
39,6.3,3.1,4,6,44.5,4,24.2,12.8,0,1
32,17.2,10.1,5,14,37.6,4,23.3,26.2,1,2
31,6.3,1.1,4,30,57.4,7,3.6,8.0,0,0
43,5.5,7.5,1,29,60.0,4,-1.6,6.4,0,0
56,7.5,8.6,3,1,53.8,6,18.7,15.0,1,1
26,9.1,3.4,3,9,82.3,6,2.6,6.9,0,0
22,14.6,10.3,7,8,33.1,7,15.2,23.1,1,2
49,12.6,7.1,1,21,18.6,7,10.8,14.5,0,1
51,6.3,6.9,1,1,93.4,3,-3.9,1.9,0,0
39,23.8,13.8,6,11,79.0,8,3.8,24.8,1,2
43,16.5,11.0,3,26,11.6,1,18.5,13.3,0,1
32,5.6,8.9,8,6,45.2,7,-1.4,8.4,0,0
43,8.1,5.9,6,13,76.5,9,5.9,17.4,1,1
48,21.3,6.7,1,16,43.8,9,16.6,21.0,1,2
36,9.1,10.9,1,16,80.7,1,-1.2,12.0,0,1
21,5.6,7.9,7,6,58.7,4,5.7,14.0,0,1
51,17.4,7.6,3,14,53.0,7,5.7,12.6,0,1
58,3.5,10.8,9,3,23.2,9,16.6,23.2,1,2
26,6.3,0.8,6,0,76.3,1,6.0,7.1,0,0
52,16.1,7.1,1,19,65.9,9,12.6,20.6,1,2
36,9.8,10.0,8,12,82.7,7,0.9,18.1,1,1
43,5.4,13.1,2,13,73.8,8,15.6,20.9,1,2
27,9.2,5.4,5,12,82.4,10,8.6,15.2,1,1
60,6.3,5.6,6,12,65.7,5,10.3,12.8,0,1
41,12.7,13.9,4,7,34.5,10,-4.8,11.0,0,1
41,13.5,13.0,8,3,64.6,6,19.4,28.6,1,2
40,18.9,2.8,7,11,73.8,10,22.2,25.5,1,2
34,15.0,12.9,8,23,52.1,4,-3.5,14.9,0,1
36,12.0,5.9,9,15,85.3,3,8.1,20.1,1,2
43,15.0,8.8,2,2,63.9,9,21.8,23.5,1,2
43,23.3,2.5,10,5,79.4,7,11.4,25.5,1,2
37,18.6,5.2,10,29,41.7,7,15.6,22.7,1,2
51,7.7,10.7,3,15,52.1,3,-0.3,7.7,0,0
26,14.5,8.8,7,20,53.8,7,7.4,16.6,1,1
53,13.8,8.3,5,12,20.5,7,20.3,19.2,1,1
49,14.1,12.8,3,5,48.1,2,5.1,13.0,0,1
39,3.9,14.9,9,24,59.1,10,19.8,30.9,1,2
28,9.7,4.7,9,25,81.9,6,1.4,18.3,1,1
25,11.4,11.5,5,1,66.7,1,10.3,17.0,1,1
57,15.7,9.2,4,22,10.7,9,6.7,15.7,1,1
31,3.9,8.3,9,8,19.7,5,21.3,18.1,1,1
39,4.4,9.8,8,11,54.4,4,11.9,15.2,1,1
37,16.9,10.5,9,27,57.3,2,7.9,27.8,1,2
50,4.7,11.1,4,12,34.4,3,5.1,11.6,0,1
26,17.8,8.1,6,13,25.8,9,8.2,19.0,1,1
47,24.1,12.5,9,6,12.2,7,8.5,24.4,1,2
33,16.3,13.4,8,16,15.6,3,22.3,26.9,1,2
53,10.2,10.8,6,27,11.9,7,12.1,18.3,1,1
49,14.2,6.8,9,2,56.2,2,17.8,24.8,1,2
40,11.3,13.9,10,19,94.9,2,-4.9,21.7,1,2
47,11.8,4.7,4,19,83.0,6,15.8,19.4,1,1
36,19.7,13.6,5,26,81.7,7,14.4,30.6,1,2
29,20.5,14.8,4,21,48.4,5,11.5,21.2,1,2
59,24.2,0.7,10,15,26.4,9,-1.2,17.5,1,1
59,15.3,14.6,3,27,55.8,8,16.8,27.1,1,2
53,24.2,1.5,6,21,79.3,5,19.2,25.4,1,2
26,14.2,6.9,9,28,24.8,7,7.9,21.4,1,2
23,9.8,13.9,6,20,18.3,3,2.8,16.4,1,1
54,24.4,10.8,2,3,85.7,2,24.3,27.9,1,2
38,19.4,2.7,8,21,27.8,2,9.7,18.7,1,1
58,14.9,6.4,3,16,61.0,5,1.2,16.8,1,1
51,18.8,9.0,8,26,91.1,1,12.1,25.0,1,2
48,22.4,12.6,7,5,13.4,7,-0.6,19.3,1,1
26,16.8,12.3,7,12,47.5,6,14.7,24.8,1,2
25,15.1,6.6,9,26,89.8,5,7.4,22.6,1,2
41,7.2,8.2,9,6,50.8,4,19.2,20.7,1,2
52,23.0,12.8,8,25,59.8,7,16.6,33.3,1,2
47,19.8,7.8,1,19,47.6,3,-3.2,8.2,0,0
58,21.4,9.9,1,8,75.6,3,19.0,20.5,1,2
45,11.7,6.5,7,28,31.3,5,18.7,22.2,1,2
56,9.0,9.0,10,13,64.9,8,16.6,26.5,1,2
37,3.6,1.3,6,21,46.7,9,13.3,11.1,0,1
45,18.5,2.9,5,13,90.7,7,-4.2,14.1,0,1
53,14.3,8.7,2,23,23.7,7,2.0,8.9,0,0
34,5.8,7.3,4,1,24.9,3,8.7,11.4,0,1
22,11.4,3.4,7,8,61.6,6,-4.8,11.0,0,1
37,17.0,11.2,2,11,52.7,5,-4.0,12.6,0,1
26,17.9,8.0,10,18,62.5,3,12.7,20.4,1,2
59,17.2,9.3,1,18,31.6,10,2.5,12.6,0,1
42,18.0,2.9,5,4,64.7,8,-3.1,12.0,0,1
44,22.0,9.5,5,13,68.8,2,6.4,18.5,1,1
55,3.6,1.0,4,30,33.6,7,-4.5,7.4,0,0
54,7.4,9.0,4,29,96.2,1,17.6,20.5,1,2
54,4.3,7.2,3,24,17.9,10,15.1,15.5,1,1
54,13.6,5.3,1,8,49.7,4,23.9,15.8,1,1
52,3.8,6.4,6,29,92.8,4,24.4,21.9,1,2
30,8.1,8.9,5,0,99.1,7,24.7,22.1,1,2
53,18.3,13.4,5,25,71.2,10,13.2,23.8,1,2
43,16.7,9.6,10,6,17.1,6,-4.0,16.0,1,1
55,13.9,1.3,7,15,35.0,5,22.3,23.5,1,2
25,22.0,4.3,10,18,81.0,1,20.0,29.9,1,2
48,6.0,9.6,1,7,59.0,10,-4.8,6.7,0,0
26,5.4,11.5,7,19,82.0,7,12.4,22.7,1,2
26,9.0,14.6,1,7,83.5,2,8.8,15.2,1,1
36,12.5,14.3,4,15,81.5,9,11.3,22.2,1,2
53,16.1,9.5,6,21,46.6,1,-3.3,17.3,1,1
60,23.2,13.0,4,19,17.6,5,9.2,24.0,1,2
29,3.5,10.0,3,11,12.8,2,9.5,7.4,0,0
49,3.2,5.6,9,6,34.3,5,0.9,7.9,0,0
35,19.4,5.0,2,3,14.5,3,1.9,6.6,0,0
48,4.9,11.2,5,8,93.9,7,11.0,17.8,1,1
26,21.1,6.3,5,30,52.5,8,-2.8,16.4,1,1
22,13.1,1.8,3,23,31.9,7,10.4,14.5,0,1
24,4.3,8.2,1,11,91.3,1,11.8,9.8,0,0
34,24.9,4.4,10,29,81.6,1,-1.7,19.3,1,1
46,18.3,10.6,4,22,29.2,10,17.6,29.2,1,2
39,6.5,9.2,1,27,30.7,7,-3.4,11.2,0,1
35,10.0,8.6,5,0,84.9,1,24.0,18.3,1,1
33,9.1,5.0,6,30,78.7,6,4.8,15.6,1,1
33,20.6,5.3,4,4,30.3,2,1.1,13.4,0,1
51,18.9,13.3,4,4,38.5,4,16.5,22.2,1,2
46,23.9,6.8,3,27,55.7,1,12.5,18.8,1,1
59,4.0,4.6,1,20,11.0,5,5.1,4.9,0,0
43,5.9,11.1,10,28,67.0,9,2.6,21.6,1,2
25,6.6,2.8,9,27,46.6,10,14.8,17.4,1,1
23,12.1,1.7,9,30,29.0,7,7.2,14.3,0,1
24,5.9,12.5,6,17,37.7,6,7.4,18.1,1,1
50,9.9,2.4,1,7,61.6,2,22.7,13.2,0,1
32,15.6,5.3,9,8,46.2,7,4.9,21.5,1,2
31,4.1,6.9,4,20,10.1,3,-4.6,5.4,0,0
28,16.1,11.1,6,12,89.2,5,13.6,24.8,1,2
30,12.7,3.7,9,0,20.7,10,-1.9,14.3,0,1
24,9.3,10.3,10,22,14.2,10,24.3,29.6,1,2
29,3.5,14.5,3,25,48.7,3,18.7,21.8,1,2
28,8.4,7.4,3,16,24.8,5,20.1,15.8,1,1
53,18.8,0.6,7,3,20.8,1,13.4,14.1,0,1
37,23.3,1.1,3,28,35.3,5,-4.6,6.9,0,0
57,9.3,4.6,9,21,30.2,5,18.8,16.9,1,1
34,12.2,8.8,4,13,24.6,4,23.4,19.9,1,1
47,22.6,8.9,10,5,73.9,7,10.8,24.8,1,2
26,14.5,9.2,2,22,58.5,2,-2.9,7.3,0,0
39,11.2,2.8,7,21,65.1,9,8.1,21.5,1,2
39,23.5,14.3,8,14,29.5,5,-4.5,21.4,1,2
26,12.9,13.8,6,9,40.9,5,8.6,21.0,1,2
55,5.8,10.4,3,29,45.6,4,17.0,14.7,0,1
22,23.4,14.7,10,3,64.1,8,6.5,27.3,1,2
25,22.1,14.7,7,2,39.7,10,4.9,29.5,1,2
32,19.6,6.3,6,0,97.8,2,8.5,19.4,1,1
30,20.2,3.3,2,23,84.0,9,19.2,22.5,1,2
30,18.8,14.5,5,8,13.3,3,4.0,14.9,0,1
38,16.5,12.7,5,29,31.4,1,4.7,18.6,1,1
36,20.6,10.7,4,19,91.2,2,24.7,28.2,1,2
45,5.1,1.3,3,10,82.3,5,3.3,7.7,0,0
37,10.1,5.1,2,15,52.5,4,-2.0,6.0,0,0
35,7.4,1.4,1,25,49.5,2,10.8,8.0,0,0
44,18.7,7.5,3,20,46.6,3,-2.3,13.0,0,1
58,21.7,1.0,10,26,14.4,9,6.8,24.0,1,2
23,5.4,6.5,10,27,13.1,8,20.0,22.4,1,2
52,17.2,12.1,7,16,76.9,7,24.4,30.5,1,2
51,4.1,5.6,3,27,24.1,5,10.8,11.6,0,1
45,4.0,12.2,10,20,37.3,1,-3.7,13.1,0,1
50,12.6,6.0,2,8,65.2,8,18.0,17.1,1,1
50,11.0,6.9,5,23,28.0,4,12.6,14.2,0,1
46,10.4,4.4,1,11,63.7,7,22.6,17.4,1,1
26,20.0,1.2,10,6,54.0,5,14.5,20.8,1,2
51,23.5,9.3,7,11,42.9,9,22.6,29.3,1,2
25,24.1,2.4,8,6,12.9,4,-1.2,15.4,1,1
46,17.0,14.0,1,2,62.8,1,19.6,18.9,1,1
47,5.0,6.4,6,29,59.6,4,17.5,18.5,1,1
40,12.8,8.2,8,9,92.5,10,19.9,26.9,1,2
44,7.5,6.8,10,16,40.4,3,13.4,17.0,1,1
27,24.2,1.3,6,19,72.4,4,14.9,21.1,1,2
48,3.9,14.0,2,23,99.3,3,5.6,16.3,1,1
39,11.1,7.1,3,4,25.3,4,18.2,15.4,1,1
55,20.7,5.0,4,21,22.5,5,6.8,14.0,0,1
41,17.4,3.5,6,3,43.9,6,-1.4,14.1,0,1
21,15.4,2.7,7,15,80.1,10,1.8,18.2,1,1
51,15.6,5.7,10,6,87.1,8,9.7,23.1,1,2
51,18.2,6.7,5,13,50.3,9,23.9,25.6,1,2
32,7.2,12.2,8,16,55.9,4,10.1,17.7,1,1
28,20.3,11.7,3,7,65.9,9,-0.1,20.0,1,1
37,24.1,11.2,4,14,40.5,8,0.3,16.7,1,1
32,16.5,11.4,5,4,37.5,8,2.6,13.7,0,1
60,6.0,15.0,4,28,32.1,4,2.0,14.2,0,1
31,19.2,13.5,1,22,28.4,5,9.9,15.8,1,1
24,8.8,4.7,9,24,60.7,9,-3.3,15.6,1,1
29,25.0,4.9,5,17,25.4,4,-4.1,12.9,0,1
29,20.7,7.9,2,17,35.2,4,21.6,17.3,1,1
36,12.6,4.4,3,9,81.3,6,2.1,12.6,0,1
49,13.1,12.1,9,17,23.2,5,6.6,19.7,1,1
49,22.0,7.6,9,19,19.8,1,16.7,21.9,1,2
37,15.5,9.7,4,29,51.4,4,11.9,19.1,1,1
56,4.3,3.7,3,8,46.8,7,-3.0,3.1,0,0
41,20.7,5.3,7,9,16.0,1,19.8,22.0,1,2
47,9.1,4.1,10,2,63.4,4,2.8,14.0,0,1
27,10.0,4.8,4,6,65.8,6,8.8,13.5,0,1
49,16.3,8.6,4,22,33.7,7,11.5,23.5,1,2
45,13.7,9.0,5,0,19.5,7,3.1,16.1,1,1
53,14.7,12.9,4,21,62.1,1,-1.3,14.5,0,1
33,18.5,2.2,10,9,58.8,10,10.0,25.8,1,2
44,15.9,4.8,8,13,27.3,4,5.8,16.5,1,1
39,7.6,1.3,5,8,49.7,10,18.6,20.0,1,1
33,17.2,11.8,10,8,40.8,8,18.1,27.4,1,2
33,7.0,4.2,6,12,67.7,4,-4.1,8.4,0,0
30,14.6,14.0,8,27,99.3,2,24.1,32.8,1,2
27,5.0,4.0,1,25,82.9,5,19.8,13.4,0,1
59,6.4,7.1,4,8,87.6,2,19.6,15.8,1,1
21,22.7,2.0,1,10,88.7,3,24.8,20.1,1,2
22,8.2,9.4,10,20,88.1,4,-2.8,18.6,1,1
32,15.2,7.3,6,30,66.6,5,-5.0,17.1,1,1
33,22.3,2.8,1,10,61.4,2,14.6,11.9,0,1
51,4.2,2.0,2,24,64.8,5,-3.9,5.1,0,0
55,14.5,2.1,5,0,67.4,6,14.9,18.2,1,1
55,22.3,14.3,7,17,40.6,3,0.3,17.2,1,1
57,4.1,8.6,10,11,45.1,2,12.6,18.1,1,1
45,18.1,13.4,2,26,33.2,3,4.0,16.2,1,1
22,12.4,3.4,10,27,98.7,6,7.3,22.9,1,2
57,4.6,11.0,4,14,51.2,3,-1.7,11.1,0,1
